Event_COLOR_CODE,Event_COLOR_ROOT_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,RootEventCode,MainReason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword
"17534d 
",175359,LE,LE,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"c1f827
",c1f82f,WE,SY,WE,080,08,"YIELD
","Yield, not specified below 
",31.534,35.0981,35,38,31.534,35.0981,--,"Unrwa, West Bank (general), West Bank",Syria,
"c1f827
",c1f82f,SY,WE,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,31.534,35.0981,35,38,--,Syria,"Unrwa, West Bank (general), West Bank",
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",32.75,36.1667,32.75,36.1667,32.75,36.1667,--,"Hauran, Dara, Syria","Hauran, Dara, Syria",
"ff4800
",ff4801,SY,TU,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35.8143,36.3206,39,35,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"c1f827
",c1f82f,WE,SY,SY,080,08,"YIELD
","Yield, not specified below 
",31.534,35.0981,35,38,35,38,--,"Unrwa, West Bank (general), West Bank",Syria,
"c1f827
",c1f82f,SY,WE,WE,080,08,"YIELD
","Yield, not specified below 
",35,38,31.534,35.0981,31.534,35.0981,--,Syria,"Unrwa, West Bank (general), West Bank",
"5f2fc4
",5f2fc6,SY,SY,TU,020,02,"APPEAL
","Appeal, not specified below
",33.5,36.3,33.5,36.3,38.4104,27.142,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"5f2fc4
",5f2fc6,TU,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",38.4104,27.142,33.5,36.3,33.5,36.3,--,"Izmir, Izmir, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35,38,39,35,39,35,--,Syria,Turkey,
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",39,35,35,38,35,38,--,Turkey,Syria,
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,--,Syria,Syria,
"57144e
",571453,SY,SY,TU,140,14,"PROTEST
","Engage in political dissent, not specified below
",36.2028,37.1586,36.2028,37.1586,39,35,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"57144e
",571453,TU,TU,LE,140,14,"PROTEST
","Engage in political dissent, not specified below
",39,35,39,35,33.8333,35.8333,--,Turkey,Turkey,
"bf5e75
",bf5e7b,SY,TU,TU,042,04,"CONSULT
","Make a visit
",35,38,39,35,39,35,--,Syria,Turkey,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",39,35,35,38,35,38,--,Turkey,Syria,
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"57144e
",571454,TU,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",36.2066,36.1572,33.5,36.3,33.5,36.3,--,"Hatay, Hatay, Turkey","Damascus, Dimashq, Syria",
"57144e
",571454,TU,TU,SY,141,14,"PROTEST
","Demonstrate or rally
",39,35,39,35,36.2028,37.1586,--,Turkey,Turkey,
"1d1831
",1d183b,SY,SY,SY,154,15,"EXHIBIT FORCE POSTURE
","Mobilize or increase armed forces 
",35.6483,36.6769,35.6483,36.6769,35.6483,36.6769,--,"Maarrat An Numan, Idlib, Syria","Maarrat An Numan, Idlib, Syria",
"571d14
",571d1e,SY,SY,SY,172,17,"COERCE
","Impose administrative sanctions, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"571d14
",571d1f,SY,SY,SY,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"571d14
",571d21,SY,SY,TU,175,17,"COERCE
","Use tactics of violent repression  
",36.2028,37.1586,36.2028,37.1586,39,35,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"571d14
",571d21,TU,TU,LE,175,17,"COERCE
","Use tactics of violent repression  
",39,35,39,35,33.8333,35.8333,--,Turkey,Turkey,
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",33.2456,35.6928,33.2456,35.6928,33.2456,35.6928,--,"Banias, Al Qunaytirah, Syria","Banias, Al Qunaytirah, Syria",
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"57144e
",571454,SY,TU,SY,141,14,"PROTEST
","Demonstrate or rally
",35.1318,36.7578,36.2066,36.1572,35.1318,36.7578,--,"Hama, ?amah, Syria","Hatay, Hatay, Turkey",
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"57144e
",571454,CE,CE,CE,141,14,"PROTEST
","Demonstrate or rally
",7,81,7,81,7,81,--,Sri Lanka,Sri Lanka,
"57144e
",571454,IS,IS,IS,141,14,"PROTEST
","Demonstrate or rally
",31.5,34.75,31.5,34.75,31.5,34.75,--,Israel,Israel,
"5e75bf
",5e75c5,SY,SY,TU,033,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide matyerial aid, not specified below
",35,38,35,38,36.2066,36.1572,--,Syria,Syria,
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",39,35,39,35,39,35,--,Turkey,Turkey,
"bf5e75
",bf5e7c,SY,SY,TU,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,35.8143,36.3206,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,39.9272,32.8644,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35,38,36.2066,36.1572,35,38,--,Syria,"Hatay, Hatay, Turkey",
"571d14
",571d1e,SY,TU,TU,172,17,"COERCE
","Impose administrative sanctions, not specified below
",35.5148,35.7768,39,35,39,35,--,"Latakia, Al Ladhiqiyah, Syria",Turkey,
"144e57
",144e62,SY,TU,TU,1821,18,"ASSAULT
","Sexually assault
",35,38,39,35,39,35,--,Syria,Turkey,
"bf5e75
",bf5e7f,SY,TU,TU,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,39,35,39,35,--,Syria,Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",32.75,36.1667,39.9272,32.8644,39.9272,32.8644,--,"Hauran, Dara, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39.9272,32.8644,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35.8143,36.3206,39.9272,32.8644,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e7b,SY,SY,TU,042,04,"CONSULT
","Make a visit
",35.8143,36.3206,35.8143,36.3206,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",39.9272,32.8644,35.8143,36.3206,35.8143,36.3206,--,"Ankara, Ankara, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7b,LE,LE,LE,042,04,"CONSULT
","Make a visit
",33.8333,35.8333,33.8333,35.8333,33.8333,35.8333,--,Lebanon,Lebanon,
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",39,35,35,38,35,38,--,Turkey,Syria,
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39,35,35,38,39,35,--,Turkey,Syria,
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.1318,36.7578,35.1318,36.7578,35.1318,36.7578,--,"Hama, ?amah, Syria","Hama, ?amah, Syria",
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",41.2267,33.6497,36.2066,36.1572,36.2066,36.1572,--,"Hafiz, Kastamonu, Turkey","Antakya, Hatay, Turkey",
"c1f827
",c1f82f,TU,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35.9025,36.0627,35.1318,36.7578,35.1318,36.7578,--,"Yayladagi, Hatay, Turkey","Hama, ?amah, Syria",
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",39.9272,32.8644,35.8143,36.3206,35.8143,36.3206,--,"Ankara, Ankara, Turkey","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e7c,TU,SY,TU,043,04,"CONSULT
","Host a visit
",39,35,35,38,39,35,--,Turkey,Syria,
"17534d 
",175359,SY,TU,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8115,36.1965,37.068,35.4113,35.8115,36.1965,--,"Bdama, Idlib, Syria","Boynuyogun, Adana, Turkey",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.9306,36.6339,35.9306,36.6339,35.9306,36.6339,--,"Idlib, Idlib, Syria","Idlib, Idlib, Syria",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,SY,TU,TU,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,37.068,35.4113,37.068,35.4113,--,"Jisr Al-Shughour, Idlib, Syria","Boynuyogun, Adana, Turkey",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39.9272,32.8644,35.8143,36.3206,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Jisr Al-Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",37.068,35.4113,35.9306,36.6339,35.9306,36.6339,--,"Boynuyogun, Adana, Turkey","Idlib, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",37.068,35.4113,35.9306,36.6339,37.068,35.4113,--,"Boynuyogun, Adana, Turkey","Idlib, Idlib, Syria",
"17534d 
",175359,LE,LE,LE,075,07,"PROVIDE AID
","Grant asylum
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"5e75bf
",5e75c8,SY,SY,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33,44,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",c1f833,LE,SY,LE,0841,08,"YIELD
","Return, release person(s)
",33.8719,35.5097,35,38,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon",Syria,
"c1f827
",c1f833,LE,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.8719,35.5097,35,38,35,38,--,"Beirut, Beyrouth, Lebanon",Syria,
"571d14
",571d1f,LE,SY,SY,173,17,"COERCE
","Arrest, detain, or charge with legal action 
",33.8719,35.5097,32.7359,35.7441,32.7359,35.7441,--,"Beirut, Beyrouth, Lebanon","Wadi Khaled, Al Qunaytirah, Syria",
"c1f827
",c1f833,LE,SY,LE,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,
"c1f827
",c1f833,LE,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,
"bf5e75
",bf5e79,IT,IT,IT,040,04,"CONSULT
","Consult, not specified below
",35.5,12.6,35.5,12.6,35.5,12.6,--,"Lampedusa, Italy (general), Italy","Lampedusa, Italy (general), Italy",
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"5e75bf
",5e75c8,SY,SY,IZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",33.5,36.3,33.5,36.3,33,44,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"c1f827
",c1f833,SY,IZ,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,33,44,33.5,36.3,--,"Damascus, Dimashq, Syria",Iraq,
"c1f827
",c1f833,TU,TU,TU,0841,08,"YIELD
","Return, release person(s)
",39,35,39,35,39,35,--,Turkey,Turkey,
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35.8143,36.3206,33.5,36.3,33.5,36.3,--,"Jisr Al Shughour, Idlib, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"c1f827
",c1f833,SY,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"e9c392
",e9c394,SY,SY,SY,110,11,"DISAPPROVE
","Disapprove, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35,38,36.2066,36.1572,35,38,--,Syria,"Hatay, Hatay, Turkey",
"bf5e75
",bf5e79,SY,MT,MT,040,04,"CONSULT
","Consult, not specified below
",35,38,35.8333,14.5833,35.8333,14.5833,--,Syria,Malta,
"bf5e75
",bf5e79,SY,MT,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35.8333,14.5833,35,38,--,Syria,Malta,
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",33.5,36.3,35.8143,36.3206,33.5,36.3,--,"Damascus, Dimashq, Syria","Jisr Al Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"57144e
",571454,SY,SY,SY,141,14,"PROTEST
","Demonstrate or rally
",35.1318,36.7578,35.1318,36.7578,35.1318,36.7578,--,"Hama, ?amah, Syria","Hama, ?amah, Syria",
"57144e
",571454,SY,TU,SY,141,14,"PROTEST
","Demonstrate or rally
",35.1318,36.7578,35.9025,36.0627,35.1318,36.7578,--,"Hama, ?amah, Syria","Yayladagi, Hatay, Turkey",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7f,SY,TU,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39,35,39,35,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",35.8143,36.3206,39.9272,32.8644,39.9272,32.8644,--,"Jisr Al-Shughour, Idlib, Syria","Ankara, Ankara, Turkey",
"bf5e75
",bf5e7c,SY,TU,SY,043,04,"CONSULT
","Host a visit
",35,38,36.2066,36.1572,35,38,--,Syria,"Hatay, Hatay, Turkey",
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al Shughour, Idlib, Syria","Jisr Al Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,35,38,36.2066,36.1572,--,"Hatay, Hatay, Turkey",Syria,
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",40.7836,26.0676,35.8143,36.3206,35.8143,36.3206,--,"Evros, Turkey (general), Turkey","Jisr Al Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",40.7836,26.0676,35.8143,36.3206,40.7836,26.0676,--,"Evros, Turkey (general), Turkey","Jisr Al Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",39,35,35.8143,36.3206,35.8143,36.3206,--,Turkey,"Jisr Al Shughour, Idlib, Syria",
"17534d 
",175359,TU,SY,TU,075,07,"PROVIDE AID
","Grant asylum
",39,35,35.8143,36.3206,39,35,--,Turkey,"Jisr Al Shughour, Idlib, Syria",
"c1f827
",c1f833,TU,SY,TU,0841,08,"YIELD
","Return, release person(s)
",41.2267,33.6497,33.5,36.3,41.2267,33.6497,--,"Hafiz, Kastamonu, Turkey","Damascus, Dimashq, Syria",
"c1f827
",c1f833,TU,TU,TU,0841,08,"YIELD
","Return, release person(s)
",41.2267,33.6497,41.2267,33.6497,41.2267,33.6497,--,"Hafiz, Kastamonu, Turkey","Hafiz, Kastamonu, Turkey",
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",36.2066,36.1572,35,38,35,38,--,"Hatay, Hatay, Turkey",Syria,
"bf5e75
",bf5e7b,TU,SY,SY,042,04,"CONSULT
","Make a visit
",36.2066,36.1572,35,38,35,38,--,"Hatay, Hatay, Turkey",Syria,
"17534d 
",175359,TU,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",36.2066,36.1572,35,38,35,38,--,"Hatay, Hatay, Turkey",Syria,
"c1f827
",c1f833,LE,SY,LE,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,35,38,33.8333,35.8333,--,Lebanon,Syria,
"c1f827
",c1f833,LE,SY,SY,0841,08,"YIELD
","Return, release person(s)
",33.8333,35.8333,35,38,35,38,--,Lebanon,Syria,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e7c,SY,TU,TU,043,04,"CONSULT
","Host a visit
",34.7268,36.7234,39,35,39,35,--,"Homs, ?ims, Syria",Turkey,
"bf5e75
",bf5e7c,TU,TU,TU,043,04,"CONSULT
","Host a visit
",39,35,39,35,39,35,--,Turkey,Turkey,
"57144e
",571454,TU,TU,TU,141,14,"PROTEST
","Demonstrate or rally
",39,35,39,35,39,35,--,Turkey,Turkey,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35.8143,36.3206,35.8143,36.3206,35.8143,36.3206,--,"Jisr Al-Shughour, Idlib, Syria","Jisr Al-Shughour, Idlib, Syria",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",33.5,36.3,33.5,36.3,33.5,36.3,--,"Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7f,SY,TU,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",33.5,36.3,39,35,33.5,36.3,--,"Damascus, Dimashq, Syria",Turkey,
"bf5e75
",bf5e81,SY,TU,TU,192,19,"FIGHT
","Occupy territory
",33.5,36.3,39,35,39,35,--,"Damascus, Dimashq, Syria",Turkey,
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",36.922,30.6745,36.922,30.6745,36.922,30.6745,--,"Kanal, Antalya, Turkey","Kanal, Antalya, Turkey",
"b3dd2a
",b3dd31,TU,SY,TU,160,16,"REDUCE RELATIONS
","Reduce relations, not specified below
",39.9272,32.8644,33.5,36.3,39.9272,32.8644,--,"Ankara, Ankara, Turkey","Damascus, Dimashq, Syria",
"bf5e75
",bf5e7b,TU,SY,TU,042,04,"CONSULT
","Make a visit
",39,35,34.7268,36.7234,39,35,--,Turkey,"Homs, ?ims, Syria",
"bf5e75
",bf5e7b,TU,TU,TU,042,04,"CONSULT
","Make a visit
",39,35,39,35,39,35,--,Turkey,Turkey,
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",34.9265,36.7324,34.9265,36.7324,34.9265,36.7324,--,"Al Rastan, ?ims, Syria","Al Rastan, ?ims, Syria",
"94c42f
",94c432,SY,LE,LE,120,12,"REJECT
","Reject, not specified below
",35.4996,35.8113,33.8719,35.5097,33.8719,35.5097,--,"Nahr Al-Kabir, Al Ladhiqiyah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",35.4996,35.8113,33.8719,35.5097,35.4996,35.8113,--,"Nahr Al-Kabir, Al Ladhiqiyah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,LE,SY,192,19,"FIGHT
","Occupy territory
",35.4996,35.8113,33.8719,35.5097,34.6684,36.2599,--,"Nahr Al-Kabir, Al Ladhiqiyah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,SY,LE,LE,192,19,"FIGHT
","Occupy territory
",35.4996,35.8113,33.8719,35.5097,33.8719,35.5097,--,"Nahr Al-Kabir, Al Ladhiqiyah, Syria","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e81,LE,LE,LE,192,19,"FIGHT
","Occupy territory
",33.8719,35.5097,33.8719,35.5097,33.8719,35.5097,--,"Beirut, Beyrouth, Lebanon","Beirut, Beyrouth, Lebanon",
"bf5e75
",bf5e79,SY,SY,SY,040,04,"CONSULT
","Consult, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",38.9071,31.2978,41.0186,28.9647,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey","Istanbul, Istanbul, Turkey",
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",41.0186,28.9647,41.0186,28.9647,41.0186,28.9647,--,"Istanbul, Istanbul, Turkey","Istanbul, Istanbul, Turkey",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",35,38,35,38,35,38,--,Syria,Syria,
"144e57
",144e60,SY,SY,SY,180,18,"ASSAULT
","Use unconventional violence, not specified below
",35,38,35,38,35,38,--,Syria,Syria,
"144e57
",144e60,SY,SY,TU,180,18,"ASSAULT
","Use unconventional violence, not specified below
",35,38,35,38,39,35,--,Syria,Syria,
"5f2fc4
",5f2fc9,SY,TU,TU,0233,02,"APPEAL
","Appeal for humanitarian aid
",35.8143,36.3206,39,35,39,35,--,"Jisr Al-Shughour, Idlib, Syria",Turkey,
"5f2fc4
",5f2fc9,TU,TU,TU,0233,02,"APPEAL
","Appeal for humanitarian aid
",38.9071,31.2978,38.9071,31.2978,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35,38,38.9071,31.2978,35,38,--,Syria,"Guvecci, Afyonkarahisar, Turkey",
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,--,"Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",38.9071,31.2978,38.9071,31.2978,38.9071,31.2978,--,"Guvecci, Afyonkarahisar, Turkey","Guvecci, Afyonkarahisar, Turkey",
"bf5e75
",bf5e81,TU,TU,TU,192,19,"FIGHT
","Occupy territory
",39,35,39,35,39,35,--,Turkey,Turkey,
"e9c392
",e9c394,SY,TU,TU,110,11,"DISAPPROVE
","Disapprove, not specified below
",35,38,38.9071,31.2978,38.9071,31.2978,--,Syria,"Guvecci, Afyonkarahisar, Turkey",
"17534d 
",175359,SY,TU,SY,075,07,"PROVIDE AID
","Grant asylum
",34.9265,36.7324,40.1357,38.9427,34.9265,36.7324,--,"Al Rastan, ?ims, Syria","Sadik, Güne, Turkey",
