Event_COLOR_CODE,Event_ROOT_COLOR_CODE,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_CountryCode,Event Code,Root Event Code,Main Reason,Reason,AC1_lat,AC1_lon,AC2_lat,AC2_lon,AC_lat,AC_lon,Source Url,Source City,Destination City,Keyword,Duplicate Entry
"bf5e75
",bf5e76,KU,KU,KU,100,10,"DEMAND
","Demand, not specified below
",29.3375,47.6581,29.3375,47.6581,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2351063&language=en
",Kuwait,Kuwait,,1
"bf5e75
",bf5e7f,SY,SY,EG,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,27,30,"http://thepeninsulaqatar.com/qatar-perspective/dr-mohammad-saleh-al-misfer/265045/the-gcc-and-its-final-statement
",Syria,Syria,,1
"bf5e75
",bf5e7f,SY,SY,SY,190,19,"FIGHT
","Use conventional military force, not specified below
",35,38,35,38,35,38,"http://thepeninsulaqatar.com/qatar-perspective/dr-mohammad-saleh-al-misfer/265045/the-gcc-and-its-final-statement
",Syria,Syria,,1
"bf5e75
",bf5e7b,IZ,JO,SY,042,04,"CONSULT
","Make a visit
",33,44,31,36,35,38,"http://www.aina.org/news/20131218134650.htm
",Iraq,Jordan,,1
"bf5e75
",bf5e7b,SY,TU,LE,042,04,"CONSULT
","Make a visit
",35,38,39,35,33.8333,35.8333,"http://www.aina.org/news/20131218134650.htm
",Syria,Turkey,,1
"bf5e75
",bf5e7c,JO,IZ,SY,043,04,"CONSULT
","Host a visit
",31,36,33,44,35,38,"http://www.aina.org/news/20131218134650.htm
",Jordan,Iraq,,1
"bf5e75
",bf5e7c,TU,SY,LE,043,04,"CONSULT
","Host a visit
",39,35,35,38,33.8333,35.8333,"http://www.aina.org/news/20131218134650.htm
",Turkey,Syria,,1
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.unhcr.org/52b1c6056.html
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",39,35,36.2028,37.1586,36.2028,37.1586,"http://www.unhcr.org/52b1c6056.html
",Turkey,"Aleppo, ?alab, Syria",,1
"bf5e75
",bf5e81,TU,SY,TU,192,19,"FIGHT
","Occupy territory
",39,35,36.2028,37.1586,39,35,"http://www.unhcr.org/52b1c6056.html
",Turkey,"Aleppo, ?alab, Syria",,1
"5e75bf
",5e75cb,GM,SY,GM,039,03,"EXPRESS INTENT TO COOPERATE
","Express intent to mediate
",51,9,35,38,51,9,"http://www.europa-nu.nl/id/vjfpdv88zgwq/nieuws/amnesty_international_omgang_eu_met?ctx=vhshnf7snxu9&s0e=vhdubxdwqrzw
",Germany,Syria,,1
"bf5e75
",bf5e7c,GM,SY,SY,043,04,"CONSULT
","Host a visit
",51,9,35,38,35,38,"http://www.europa-nu.nl/id/vjfpdv88zgwq/nieuws/amnesty_international_omgang_eu_met?ctx=vhshnf7snxu9&s0e=vhdubxdwqrzw
",Germany,Syria,,1
"c1f827
",c1f832,US,US,US,0831,08,"YIELD
","Accede to demands for change in leadership
",38,-97,38,-97,38,-97,"http://news.yahoo.com/second-guinea-bissau-minister-steps-down-over-syrian-063633838.html
",United States,United States,,1
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,35,38,"http://www.oxfordbusinessgroup.com/economic_updates/jordan-attracts-flurry-foreign-funds
","Amman, (JO11), Jordan",Syria,,1
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,35,38,"http://www.southernstar.ie/News/West-Cork-charity-to-raise-funds-for-Syrian-refugees-19122013.htm
",Syria,Syria,,1
"f82758
",f8275c,IS,SY,IS,130,13,"THREATEN
","Threaten, not specified below
",31.4167,34.3333,35,38,31.4167,34.3333,"http://www.americanthinker.com/2013/12/even_mushroom_clouds_have_silver_linings.html
","Gaza, Israel (general), Israel",Syria,,2
"5f2fc4
",5f2fc6,KU,SY,KU,020,02,"APPEAL
","Appeal, not specified below
",29.3375,47.6581,35,38,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2351269&language=en
",Kuwait,Syria,,2
"5f2fc4
",5f2fc6,KU,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",29.3375,47.6581,35,38,35,38,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2351269&language=en
",Kuwait,Syria,,2
"c03624
",c0362d,KU,SY,KU,090,09,"INVESTIGATE
","Investigate, not specified below
",29.3375,47.6581,35,38,29.3375,47.6581,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2351269&language=en
",Kuwait,Syria,,2
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.trust.org/item/20131218212354-35zro
",Syria,Syria,,2
"f82758
",f8275c,SY,SY,SY,130,13,"THREATEN
","Threaten, not specified below
",35,38,35,38,35,38,"http://www.americanthinker.com/2013/12/even_mushroom_clouds_have_silver_linings.html
",Syria,Syria,,2
"17534d 
",175354,RS,SY,RS,070,07,"PROVIDE AID
","Provide aid, not specified below
",60,100,35,38,60,100,"http://www.worldbulletin.net/?aType=haber&ArticleID=125268
",Russia,Syria,,2
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,35,38,"http://www.europa-nu.nl/id/vjfpdv88zgwq/nieuws/amnesty_international_omgang_eu_met?ctx=vhshnf7snxu9&s0e=vhdubxdwqrzw
",Syria,Syria,,2
"5e75bf
",5e75c5,SY,SY,SY,0333,03,"EXPRESS INTENT TO COOPERATE
","Express intent to provide humanitarian aid
",35,38,35,38,35,38,"http://www.wsws.org/en/articles/2013/12/19/lamp-d19.html
",Syria,Syria,,2
"bf5e75
",bf5e7c,SY,SY,JO,043,04,"CONSULT
","Host a visit
",35,38,35,38,31.95,35.9333,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=134056&CatID=13
",Syria,Syria,,2
"571d14
",571d1a,IZ,SY,IZ,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",36.1926,44.0106,35,38,36.1926,44.0106,"http://www.aina.org/news/20131219193644.htm
","Erbil, Liwa' Irbil, Iraq",Syria,,2
"571d14
",571d1a,SY,SY,GM,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,51,9,"http://www.thenational.ae/arts-culture/books/a-wish-tree-in-china-reveals-despair-struggle-of-its-people
",Syria,Syria,,2
"571d14
",571d1a,SY,SY,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,35,38,35,38,"http://www.aina.org/news/20131219193644.htm
",Syria,Syria,,2
"e9c392
",e9c394,SY,SY,SY,110,11,"DISAPPROVE
","Disapprove, not specified below
",35,38,35,38,35,38,"http://www.setimes.com/cocoon/setimes/xhtml/en_GB/features/setimes/features/2013/12/19/feature-05
",Syria,Syria,,2
"ff4800
",ff4801,SY,BU,BU,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",36.2028,37.1586,42.6833,23.3167,42.6833,23.3167,"http://www.novinite.com/articles/156533/Syrians+Can&apos
","Aleppo, ?alab, Syria","Sofia, Sofiya-Grad, Bulgaria",,2
"bf5e75
",bf5e7b,SY,GM,SY,042,04,"CONSULT
","Make a visit
",35,38,51,9,35,38,"http://www.europa-nu.nl/id/vjfpdv88zgwq/nieuws/amnesty_international_omgang_eu_met?ctx=vhshnf7snxu9&s0e=vhdubxdwqrzw
",Syria,Germany,,2
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,35,38,"http://www.oxfordbusinessgroup.com/economic_updates/jordan-attracts-flurry-foreign-funds
",Syria,"Amman, (JO11), Jordan",,2
"bf5e75
",bf5e82,SY,IT,SY,193,19,"FIGHT
","Fight with small arms and light weapons
",35,38,35.5,12.6,35,38,"http://www.thestarphoenix.com/news/Italy+shamed+after+refugees+hosed+down+with+disinfectant/9304063/story.html
",Syria,"Lampedusa, Italy (general), Italy",,2
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.8333,35.8333,33.5,36.3,"http://www.counterpunch.org/2013/12/19/the-worst-emergency-in-un-history/
","Damascus, Dimashq, Syria",Lebanon,,2
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.8333,35.8333,33.8333,35.8333,"http://www.counterpunch.org/2013/12/19/the-worst-emergency-in-un-history/
","Damascus, Dimashq, Syria",Lebanon,,2
"c1f827
",c1f82f,IZ,IZ,IZ,080,08,"YIELD
","Yield, not specified below 
",36.1926,44.0106,36.1926,44.0106,36.1926,44.0106,"http://www.counterpunch.org/2013/12/19/the-worst-emergency-in-un-history/
","Arbil, Liwa' Irbil, Iraq","Arbil, Liwa' Irbil, Iraq",,2
"ff4800
",ff4802,SY,SY,SY,011,01,"MAKE PUBLIC STATEMENT
","Decline comment
",35,38,35,38,35,38,"http://www.allvoices.com/contributed-news/16189271-syrians-set-to-become-worlds-largest-refugee-population
",Syria,Syria,,2
"bf5e75
",bf5e7b,SY,SY,JO,042,04,"CONSULT
","Make a visit
",35,38,35,38,31.95,35.9333,"http://www.petra.gov.jo/Public_News/Nws_NewsDetails.aspx?lang=2&site_id=1&NewsID=134056&CatID=13
",Syria,Syria,,2
"17534d 
",175359,SY,SY,JO,075,07,"PROVIDE AID
","Grant asylum
",35,38,35,38,31,36,"http://canadafreepress.com/index.php/article/59962
",Syria,Syria,,2
"c1f827
",c1f82f,TU,TU,TU,080,08,"YIELD
","Yield, not specified below 
",36.7161,37.115,36.7161,37.115,36.7161,37.115,"http://politicsofpoverty.oxfamamerica.org/2013/12/19/the-limits-of-hospitality-syrian-refugees-in-turkey/
","Kilis, Kilis, Turkey","Kilis, Kilis, Turkey",,2
"bf5e75
",bf5e81,SY,SY,SY,192,19,"FIGHT
","Occupy territory
",36.2028,37.1586,36.2028,37.1586,36.2028,37.1586,"http://www.unhcr.org/52b2e80c9.html
","Aleppo, ?alab, Syria","Aleppo, ?alab, Syria",,2
"bf5e75
",bf5e81,TU,SY,SY,192,19,"FIGHT
","Occupy territory
",39,35,36.2028,37.1586,36.2028,37.1586,"http://www.unhcr.org/52b2e80c9.html
",Turkey,"Aleppo, ?alab, Syria",,2
"bf5e75
",bf5e81,TU,SY,TU,192,19,"FIGHT
","Occupy territory
",39,35,36.2028,37.1586,39,35,"http://www.unhcr.org/52b2e80c9.html
",Turkey,"Aleppo, ?alab, Syria",,2
"17534d 
",175357,BU,BU,BU,073,07,"PROVIDE AID
","Provide humanitarian aid
",42.6833,23.3167,42.6833,23.3167,42.6833,23.3167,"http://www.focus-fen.net/index.php?id=n321792
","Sofia, Sofiya-Grad, Bulgaria","Sofia, Sofiya-Grad, Bulgaria",,2
"17534d 
",175357,BU,SY,BU,073,07,"PROVIDE AID
","Provide humanitarian aid
",42.6833,23.3167,35,38,42.6833,23.3167,"http://www.swissinfo.ch/eng/politics/Humanitarian_crisis_reaches_Europe_s_doorstep.html?&cid=37579982
","Sofia, Sofiya-Grad, Bulgaria",Syria,,2
"17534d 
",175357,BU,SY,SY,073,07,"PROVIDE AID
","Provide humanitarian aid
",42.6833,23.3167,35,38,35,38,"http://www.swissinfo.ch/eng/politics/Humanitarian_crisis_reaches_Europe_s_doorstep.html?&cid=37579982
","Sofia, Sofiya-Grad, Bulgaria",Syria,,2
"5e75bf
",5e75c8,SZ,SY,SZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",46.1956,6.14811,35,38,46.1956,6.14811,"http://news.kuwaittimes.net/bombings-iraq-kill-14-seventh-journalist-killed-3-months/
","Geneva, Genè, Switzerland",Syria,,2
"bf5e75
",bf5e7c,EG,SY,EG,043,04,"CONSULT
","Host a visit
",27,30,32.483,36.5722,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
",Egypt,"Bekka, As Suwayda', Syria",,2
"17534d 
",175359,SY,SY,SY,075,07,"PROVIDE AID
","Grant asylum
",32.483,36.5722,32.483,36.5722,32.483,36.5722,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria","Bekka, As Suwayda', Syria",,2
"17534d 
",175359,SZ,SZ,SZ,075,07,"PROVIDE AID
","Grant asylum
",47,8,47,8,47,8,"http://www.swissinfo.ch/eng/politics/Humanitarian_crisis_reaches_Europe_s_doorstep.html?&cid=37579982
",Switzerland,Switzerland,,2
"c1f827
",c1f82f,SY,SY,SY,080,08,"YIELD
","Yield, not specified below 
",32.483,36.5722,32.483,36.5722,32.483,36.5722,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria","Bekka, As Suwayda', Syria",,1
"c1f827
",c1f832,US,US,US,0831,08,"YIELD
","Accede to demands for change in leadership
",38,-97,38,-97,38,-97,"http://www.globalpost.com/dispatch/news/thomson-reuters/131218/second-guinea-bissau-minister-steps-down-over-syrian-refugee-sc
",United States,United States,,1
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",35,38,35,38,35,38,"http://www.worldbulletin.net/?aType=haber&ArticleID=125375
",Syria,Syria,,1
"e9c392
",e9c395,TU,TU,TU,111,11,"DISAPPROVE
","Criticize or denounce 
",39,35,39,35,39,35,"http://www.worldbulletin.net/?aType=haber&ArticleID=125375
",Turkey,Turkey,,1
"bf5e75
",bf5e7c,JO,SY,SY,043,04,"CONSULT
","Host a visit
",31.95,35.9333,35,38,35,38,"http://www.spyghana.com/foreign-funds-flow-jordan/
","Amman, (JO11), Jordan",Syria,,1
"94c42f
",94c432,IS,SY,SY,120,12,"REJECT
","Reject, not specified below
",31.5,34.75,33.5,36.3,33.5,36.3,"http://www.maannews.net/eng/ViewDetails.aspx?ID=658596
",Israel,"Damascus, Dimashq, Syria",,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.asianews.it/news-en/Comboni-Sister-sees-hope-in-the-eyes-of-Syrian-refugees-29872.html
",Syria,Syria,,1
"bf5e75
",bf5e7c,JO,SY,EG,043,04,"CONSULT
","Host a visit
",31,36,32.483,36.5722,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
",Jordan,"Bekka, As Suwayda', Syria",,1
"bf5e75
",bf5e7c,TU,SY,EG,043,04,"CONSULT
","Host a visit
",39,35,32.483,36.5722,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
",Turkey,"Bekka, As Suwayda', Syria",,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",32.483,36.5722,32.483,36.5722,32.483,36.5722,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria","Bekka, As Suwayda', Syria",,1
"f82758
",f8275c,SY,SY,SY,130,13,"THREATEN
","Threaten, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.kuna.net.kw/ArticleDetails.aspx?id=2351576&language=en
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,3
"ff4800
",ff4803,SY,SY,SY,012,01,"MAKE PUBLIC STATEMENT
","Make pessimistic comment
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.maannews.net/eng/ViewDetails.aspx?ID=658663
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,3
"5f2fc4
",5f2fc6,SY,SY,SY,020,02,"APPEAL
","Appeal, not specified below
",33.5,36.3,33.5,36.3,33.5,36.3,"http://www.middle-east-online.com/english/?id=63262
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",32.483,36.5722,32.483,36.5722,32.483,36.5722,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria","Bekka, As Suwayda', Syria",,1
"bf5e75
",bf5e7c,SY,IZ,SY,043,04,"CONSULT
","Host a visit
",35,38,36.1926,44.0106,35,38,"http://www.ekurd.net/mismas/articles/misc2013/12/syriakurd978.htm
",Syria,"Arbil, Liwa' Irbil, Iraq",,1
"bf5e75
",bf5e7c,SY,SY,IZ,043,04,"CONSULT
","Host a visit
",35,38,35,38,36.1926,44.0106,"http://news.yahoo.com/syria-kurds-39-send-two-delegations-peace-talks-131552460.html
",Syria,Syria,,1
"bf5e75
",bf5e7c,SY,SY,JO,043,04,"CONSULT
","Host a visit
",35,38,35,38,31.95,35.9333,"http://www.zawya.com/story/Arab_Parliament_urges_Arab_nation_to_support_Jordan-ZAWYA20131220064845/
",Syria,Syria,,1
"bf5e75
",bf5e7c,SY,SY,SY,043,04,"CONSULT
","Host a visit
",35,38,35,38,35,38,"http://news.yahoo.com/syria-kurds-39-send-two-delegations-peace-talks-131552460.html
",Syria,Syria,,1
"17534d 
",175355,SY,SY,SY,071,07,"PROVIDE AID
","Provide economic aid
",35,38,35,38,35,38,"http://www.zawya.com/story/Sheikha_Fatima_donates_AED10m_to_Syrian_refugees_fund_raising_campaign-WAM20131220135025635/
",Syria,Syria,,1
"e9c392
",e9c394,SY,SY,SY,110,11,"DISAPPROVE
","Disapprove, not specified below
",35,38,35,38,35,38,"http://www.turkishweekly.net/news/160180/turkey-eu-agreement-a-challenging-one.html
",Syria,Syria,,1
"5e75bf
",5e75c8,SY,SZ,SZ,036,03,"EXPRESS INTENT TO COOPERATE
","Express intent to meet or negotiate
",35,38,46.1956,6.14811,46.1956,6.14811,"http://news.kuwaittimes.net/bombings-iraq-kill-14-seventh-journalist-killed-3-months/
",Syria,"Geneva, Genè, Switzerland",,1
"ff4800
",ff4805,IT,SY,IT,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",45.4667,9.2,35,38,45.4667,9.2,"http://www.unhcr.org/52b45bbf6.html
","Milan, Lombardia, Italy",Syria,,1
"ff4800
",ff4805,IT,SY,SY,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",45.4667,9.2,35,38,35,38,"http://www.unhcr.org/52b45bbf6.html
","Milan, Lombardia, Italy",Syria,,1
"ff4800
",ff4805,JO,JO,JO,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",31.95,35.9333,31.95,35.9333,31.95,35.9333,"http://www.trust.org/item/20131220150303-m74j8/
","Amman, (JO11), Jordan","Amman, (JO11), Jordan",,1
"ff4800
",ff4805,SY,SY,SY,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",35,38,35,38,35,38,"http://reliefweb.int/report/iraq/lacking-nationality-some-refugees-syria-face-acute-risks
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,EG,EG,042,04,"CONSULT
","Make a visit
",32.483,36.5722,27,30,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria",Egypt,,1
"bf5e75
",bf5e7b,SY,JO,SY,042,04,"CONSULT
","Make a visit
",35,38,31.95,35.9333,35,38,"http://www.spyghana.com/foreign-funds-flow-jordan/
",Syria,"Amman, (JO11), Jordan",,1
"ff4800
",ff4805,SY,EG,EG,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",35,38,27,30,27,30,"http://reliefweb.int/report/iraq/lacking-nationality-some-refugees-syria-face-acute-risks
",Syria,Egypt,,1
"ff4800
",ff4805,SY,IZ,EG,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",35,38,33,44,27,30,"http://reliefweb.int/report/iraq/lacking-nationality-some-refugees-syria-face-acute-risks
",Syria,Iraq,,1
"ff4800
",ff4805,SY,JO,EG,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",35,38,31.95,35.9333,27,30,"http://reliefweb.int/report/iraq/lacking-nationality-some-refugees-syria-face-acute-risks
",Syria,"Amman, (JO11), Jordan",,1
"bf5e75
",bf5e7b,SY,JO,EG,042,04,"CONSULT
","Make a visit
",32.483,36.5722,31,36,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria",Jordan,,1
"bf5e75
",bf5e7b,SY,TU,EG,042,04,"CONSULT
","Make a visit
",32.483,36.5722,39,35,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria",Turkey,,1
"ff4800
",ff4805,SY,LE,EG,014,01,"MAKE PUBLIC STATEMENT
","Consider policy option
",35,38,33.8333,35.8333,27,30,"http://reliefweb.int/report/iraq/lacking-nationality-some-refugees-syria-face-acute-risks
",Syria,Lebanon,,1
"bf5e75
",bf5e7b,SY,LE,EG,042,04,"CONSULT
","Make a visit
",32.483,36.5722,33.8333,35.8333,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
","Bekka, As Suwayda', Syria",Lebanon,,1
"17534d 
",175357,SY,LE,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,33.8719,35.5097,33.8719,35.5097,"http://news.xinhuanet.com/english/world/2013-12/21/c_132985054.htm
",Syria,"Beirut, Beyrouth, Lebanon",,1
"17534d 
",175357,SY,RS,LE,073,07,"PROVIDE AID
","Provide humanitarian aid
",35,38,60,100,33.8719,35.5097,"http://news.xinhuanet.com/english/world/2013-12/21/c_132985054.htm
",Syria,Russia,,1
"c1f827
",c1f82f,SY,LE,SY,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.8333,35.8333,33.5,36.3,"http://normanfinkelstein.com/2013/remember/
","Damascus, Dimashq, Syria",Lebanon,,1
"c1f827
",c1f82f,SY,LE,LE,080,08,"YIELD
","Yield, not specified below 
",33.5,36.3,33.8333,35.8333,33.8333,35.8333,"http://normanfinkelstein.com/2013/remember/
","Damascus, Dimashq, Syria",Lebanon,,1
"c1f827
",c1f82f,IZ,IZ,IZ,080,08,"YIELD
","Yield, not specified below 
",36.1926,44.0106,36.1926,44.0106,36.1926,44.0106,"http://normanfinkelstein.com/2013/remember/
","Arbil, Liwa' Irbil, Iraq","Arbil, Liwa' Irbil, Iraq",,1
"f82758
",f8275c,SY,LE,SY,130,13,"THREATEN
","Threaten, not specified below
",35,38,33.8719,35.5097,35,38,"http://www.dailystar.com.lb/Business/Lebanon/2013/Dec-21/241867-financial-sector-shields-lebanon.ashx
",Syria,"Beirut, Beyrouth, Lebanon",,1
"f82758
",f8275c,SY,LE,SY,130,13,"THREATEN
","Threaten, not specified below
",35,38,33.8333,35.8333,35,38,"http://www.zawya.com/story/Financial_sector_shields_Lebanon-DS21122013_dsart*241867/
",Syria,Lebanon,,1
"bf5e75
",bf5e76,SY,SY,GZ,100,10,"DEMAND
","Demand, not specified below
",33.5,36.3,33.5,36.3,31.5119,34.4411,"http://reliefweb.int/report/syrian-arab-republic/statement-cg-unrwa-filippo-grandi-20-december-2013
","Damascus, Dimashq, Syria","Damascus, Dimashq, Syria",,1
"bf5e75
",bf5e7b,IZ,SY,SY,042,04,"CONSULT
","Make a visit
",36.1926,44.0106,35,38,35,38,"http://www.ekurd.net/mismas/articles/misc2013/12/syriakurd978.htm
","Arbil, Liwa' Irbil, Iraq",Syria,,1
"bf5e75
",bf5e7b,SY,SY,IZ,042,04,"CONSULT
","Make a visit
",35,38,35,38,36.1926,44.0106,"http://news.yahoo.com/syria-kurds-39-send-two-delegations-peace-talks-131552460.html
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,SY,JO,042,04,"CONSULT
","Make a visit
",35,38,35,38,31.95,35.9333,"http://www.zawya.com/story/Arab_Parliament_urges_Arab_nation_to_support_Jordan-ZAWYA20131220064845/
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,SY,SY,042,04,"CONSULT
","Make a visit
",35,38,35,38,35,38,"http://news.yahoo.com/syria-kurds-39-send-two-delegations-peace-talks-131552460.html
",Syria,Syria,,1
"bf5e75
",bf5e7b,SY,TU,SY,042,04,"CONSULT
","Make a visit
",35,38,37.7644,38.2763,35,38,"http://www.worldbulletin.net/?aType=haber&ArticleID=125346
",Syria,"Adiyaman, Adiyaman, Turkey",,1
"bf5e75
",bf5e7c,TU,SY,SY,043,04,"CONSULT
","Host a visit
",37.7644,38.2763,35,38,35,38,"http://www.worldbulletin.net/?aType=haber&ArticleID=125346
","Adiyaman, Adiyaman, Turkey",Syria,,1
"bf5e75
",bf5e7c,LE,SY,EG,043,04,"CONSULT
","Host a visit
",33.8333,35.8333,32.483,36.5722,27,30,"http://www.vanityfair.com/online/daily/2013/12/lebanon-syrian-refugees-video
",Lebanon,"Bekka, As Suwayda', Syria",,1
"ff4800
",ff4801,AE,AE,JO,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",25.1877,55.2529,25.1877,55.2529,31,36,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
","Gulf News, Dubayy, United Arab Emirates","Gulf News, Dubayy, United Arab Emirates",,1
"ff4800
",ff4801,SY,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",35,38,35,38,35,38,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
",Syria,Syria,,1
"ff4800
",ff4801,AE,SY,JO,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",25.1877,55.2529,35,38,31,36,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
","Gulf News, Dubayy, United Arab Emirates",Syria,,1
"ff4800
",ff4801,AE,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",25.1877,55.2529,35,38,35,38,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
","Gulf News, Dubayy, United Arab Emirates",Syria,,1
"ff4800
",ff4801,JO,SY,SY,010,01,"MAKE PUBLIC STATEMENT
","Make statement, not specified below
",31,36,35,38,35,38,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
",Jordan,Syria,,1
"571d14
",571d1a,SY,AE,SY,051,05,"ENGAGE IN DIPLOMATIC COOPERATION
","Praise or endorse
",35,38,24.4667,54.3667,35,38,"http://www.zawya.com/story/Donations_to_Syrian_refugees_through_telethon_overflow-GN_21122013_221250/
",Syria,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",,1
"5e75bf
",5e75cb,GM,SY,GM,039,03,"EXPRESS INTENT TO COOPERATE
","Express intent to mediate
",51,9,35,38,51,9,"http://www.thejournal.ie/readme/n-much-of-europe-%E2%80%98asylum-seeker%E2%80%99-and-%E2%80%98refugee%E2%80%99-have-become-dirty-words-1234755-Dec2013/
",Germany,Syria,,1
"bf5e75
",bf5e7c,GM,SY,SY,043,04,"CONSULT
","Host a visit
",51,9,35,38,35,38,"http://www.thejournal.ie/readme/n-much-of-europe-%E2%80%98asylum-seeker%E2%80%99-and-%E2%80%98refugee%E2%80%99-have-become-dirty-words-1234755-Dec2013/
",Germany,Syria,,1
